,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
423,ita,slv,70.29,12,18,0.212345205,9290,482,19.273858921161825,0.237767323,0.330421427,0.0786308402033698,0.9047,0.4156,0.4613,0.0078,0.4993,0.0197,0.1191,0.0163
424,ita,slk,65.05,18,12,0.168858597,9543,482,19.79875518672199,0.261917468,0.330421427,0.042982823179299,0.9047,0.3873,0.4554,0.2349,0.2101,0.0387,0.0206,0.0319
425,ita,ron,76.93,5,25,0.289526735,8795,482,18.24688796680498,0.167303215,0.330421427,0.2437072783978777,0.5,0.3458,0.4101,0.1184,0.4992,0.0493,0.1169,0.0406
426,ita,hrv,66.96,17,13,0.202649515,7832,482,16.24896265560166,0.216688845,0.330421427,0.1184768210118859,0.9196,0.4926,0.5329,0.2075,0.0401,0.0205,0.4159,0.0169
427,ita,ara,50.72,25,5,0.074013632,6984,482,14.489626556016598,0.1033986809999999,0.330421427,0.4720655847684814,1.0,0.5631,0.6134,0.4058,0.2908,1.0,0.1172,0.1318
428,ita,lav,61.56,21,9,0.134107709,6475,482,13.433609958506224,0.268650981,0.330421427,0.034948220665823,0.8767,0.4683,0.5085,0.2172,0.3216,0.0869,0.5015,0.0714
429,ita,heb,58.14,22,8,0.11500432,5725,482,11.877593360995853,0.117344567,0.330421427,0.4158494883265691,1.0,0.3847,0.4985,0.793,0.4992,0.1187,0.293,0.0969
430,ita,ukr,68.86,14,16,0.1202841509999999,5090,482,10.560165975103734,0.31926283,0.330421427,0.0011404671519864,0.9047,0.4257,0.4193,0.0918,0.0062,0.0537,0.2838,0.0442
431,ita,ind,62.76,19,11,0.226744744,5036,482,10.448132780082988,0.197096308,0.330421427,0.1628124287924446,1.0,0.5051,0.5713,0.5958,0.4996,0.5564,0.4695,0.3956
432,ita,dan,70.56,10,20,0.161658827,4947,482,10.263485477178424,0.203165045,0.330421427,0.1483278625798036,0.9131,0.4502,0.4648,0.243,0.3792,0.0667,0.1167,0.0549
433,ita,swe,67.13,16,14,0.144475377,4807,482,9.973029045643154,0.193727962,0.330421427,0.1711429839994475,0.9131,0.4748,0.5251,0.0645,0.6065,0.0945,0.3339,0.0774
434,ita,zho,43.5,26,4,0.1006047809999999,4497,482,9.3298755186722,0.178585916,0.330421427,0.2111593448493463,1.0,0.5259,0.599,0.8395,0.4998,1.0,0.4935,0.3036
435,eng,ces,44.6,23,7,0.2835511639999999,114304,2077,55.03322099181512,0.091965586,0.22433854,0.3481695152535835,0.9131,0.549,0.5935,0.2189,0.7522,0.0583,0.1249,0.0481
436,eng,rus,56.23,13,17,0.141098183,55398,2077,26.67212325469427,0.123916395,0.22433854,0.2003785404469327,0.8934,0.4965,0.555,0.0,0.752,0.2316,0.2983,0.1849
437,eng,nor,69.32,1,29,0.270879821,34170,2077,16.451612903225808,0.106159434,0.22433854,0.2775067954133109,0.7048,0.2738,0.3548,0.2863,0.5269,0.0513,0.3914,0.0423
438,eng,spa,61.13,7,23,0.251554033,31546,2077,15.188252286952336,0.0791871859999999,0.22433854,0.4186339104652969,0.9386,0.4351,0.479,0.6082,0.6403,0.0698,0.1268,0.0575
439,eng,kor,20.45,29,1,0.12328658,30426,2077,14.649012999518536,0.294432976,0.22433854,0.0976246102347909,1.0,0.6233,0.677,0.0,0.8269,0.4405,0.4285,0.3292
440,eng,est,49.56,20,10,0.179112209,23460,2077,11.295137217140104,0.221928097,0.22433854,0.0001154478777951,0.9687,0.3752,0.471,0.4383,0.4849,0.0814,0.4768,0.0711
441,eng,pol,52.46,18,12,0.195927638,22646,2077,10.903225806451612,0.223329008,0.22433854,2.0250343812201745e-05,0.9047,0.4709,0.5524,0.2966,0.752,0.0666,0.4412,0.0549
442,eng,nld,58.0,9,21,0.244062799,19452,2077,9.365430909966298,0.133302703,0.22433854,0.1646709537183049,0.7068,0.3361,0.469,0.2402,0.8264,0.021,0.4655,0.0174
443,eng,por,61.61,5,25,0.2325071719999999,19763,2077,9.515166104959077,0.095460698,0.22433854,0.3300264383583686,0.9359,0.3797,0.4802,0.2196,0.752,0.0621,0.2917,0.0512
444,eng,lat,39.39,25,5,0.056383487,17140,2077,8.2522869523351,0.158874645,0.22433854,0.0851522062665444,0.9047,0.5403,0.5881,0.1085,0.7521,0.0794,0.3801,0.0653
445,eng,fra,64.5,2,28,0.261316544,16032,2077,7.718825228695233,0.118520741,0.22433854,0.2224895766797907,0.9386,0.3493,0.4733,0.8305,0.7116,0.0297,0.1242,0.0246
446,eng,deu,61.91,4,26,0.223103283,14613,2077,7.035628310062591,0.187631727,0.22433854,0.0267722936804593,0.6336,0.3736,0.4714,0.7957,0.7118,0.053,0.0335,0.0437
447,eng,hin,37.35,26,4,0.09722665,14963,2077,7.204140587385653,0.060393443,0.22433854,0.5340588149853859,0.9196,0.4967,0.5893,0.7976,0.6404,0.3511,0.1233,0.2707
448,eng,cat,55.12,15,15,0.213021996,14832,2077,7.1410688493018775,0.074013319,0.22433854,0.4490099072723593,0.9328,0.3436,0.4596,0.181,0.6402,0.0638,0.3012,0.0526
449,eng,ita,61.2,6,24,0.221549251,13685,2077,6.588830043331728,0.102554534,0.22433854,0.2946949768381732,0.9291,0.4569,0.5129,0.2172,0.752,0.0748,0.0937,0.0615
450,eng,fin,46.4,22,8,0.167397195,13581,2077,6.538757823784304,0.302519355,0.22433854,0.1214486267778477,1.0,0.4519,0.5424,0.0,0.8267,0.0991,0.4898,0.0812
451,eng,bul,57.37,10,20,0.127271278,10022,2077,4.82522869523351,0.201446082,0.22433854,0.0104130289031191,0.9131,0.4442,0.5075,0.3744,0.7522,0.1095,0.1992,0.0896
452,eng,slv,55.4,14,16,0.198876315,9290,2077,4.472797303803563,0.237767323,0.22433854,0.0035831544917024,0.9047,0.4348,0.534,0.225,0.6402,0.0678,0.0283,0.0559
453,eng,slk,52.41,19,11,0.176801084,9543,2077,4.594607607125662,0.261917468,0.22433854,0.0280595689850886,0.9047,0.3916,0.4602,0.4134,0.602,0.0735,0.1033,0.0605
454,eng,ron,56.29,12,18,0.187599617,8795,2077,4.234472797303804,0.167303215,0.22433854,0.0646368320565959,0.9248,0.4294,0.4771,0.3356,0.6403,0.0972,0.0247,0.0797
455,eng,hrv,54.3,17,13,0.200589735,7832,2077,3.770823302840636,0.216688845,0.22433854,0.001162734238974,0.9196,0.4502,0.536,0.4247,0.7528,0.0777,0.4247,0.0639
456,eng,ara,35.87,27,3,0.08610934,6984,2077,3.3625421280693306,0.1033986809999999,0.22433854,0.2906237736117813,1.0,0.5865,0.6278,0.4887,0.504,1.0,0.0253,0.1832
457,eng,lav,54.51,16,14,0.150023908,6475,2077,3.117477130476649,0.268650981,0.22433854,0.039016074357463,0.8767,0.4478,0.5035,0.0,0.4915,0.083,0.5091,0.0683
458,eng,heb,32.93,28,2,0.1143210069999999,5725,2077,2.7563793933558016,0.117344567,0.22433854,0.2274630460139778,1.0,0.4522,0.5473,0.7798,0.6403,0.1887,0.2331,0.1521
459,eng,ukr,57.06,11,19,0.128187759,5090,2077,2.450649975926817,0.31926283,0.22433854,0.1790387085866543,0.9047,0.4361,0.5219,0.309,0.752,0.0929,0.2306,0.0762
460,eng,ind,47.68,21,9,0.1773987889999999,5036,2077,2.4246509388541164,0.197096308,0.22433854,0.0147461143037948,1.0,0.4059,0.5158,0.813,0.6403,0.6014,0.4747,0.4185
461,eng,dan,59.87,8,22,0.180387313,4947,2077,2.381800674049109,0.203165045,0.22433854,0.0089079408191613,0.7323,0.2681,0.4433,0.3105,0.4436,0.0354,0.0447,0.0292
462,eng,swe,63.95,3,27,0.1431702259999999,4807,2077,2.3143957631198844,0.193727962,0.22433854,0.0186180967179346,0.7323,0.3198,0.4906,0.2818,0.8587,0.0676,0.3023,0.0557
463,eng,zho,41.86,24,6,0.107467325,4497,2077,2.165142031776601,0.178585916,0.22433854,0.0415933820420587,1.0,0.5438,0.6289,0.8294,0.6405,1.0,0.4554,0.3047
464,fin,ces,48.35,7,23,0.188679245,114304,1555,73.50739549839228,0.091965586,0.433011739,0.620335977423725,1.0,0.3942,0.4524,0.2189,0.499,0.0882,0.4378,0.0724
465,fin,rus,46.95,9,21,0.159450596,55398,1555,35.62572347266881,0.123916395,0.433011739,0.5095485684747457,1.0,0.3634,0.4237,0.0,0.499,0.1415,0.315,0.1151
466,fin,nor,52.94,3,27,0.197804287,34170,1555,21.974276527331188,0.106159434,0.433011739,0.5697754902019659,1.0,0.4385,0.4996,0.2863,0.7943,0.0478,0.1907,0.0394
467,fin,spa,45.0,17,13,0.1822632,31546,1555,20.286816720257235,0.0791871859999999,0.433011739,0.66769264579555,1.0,0.3143,0.366,0.6082,0.6655,0.1597,0.5168,0.1295
468,fin,kor,17.06,29,1,0.151133501,30426,1555,19.566559485530547,0.294432976,0.433011739,0.102422181137376,1.0,0.6562,0.6054,0.0,0.0067,0.3414,0.3862,0.2641
469,fin,est,63.35,1,29,0.258590371,23460,1555,15.086816720257234,0.221928097,0.433011739,0.23763467776393,0.9819,0.3362,0.3482,0.4383,0.5506,0.0298,0.0338,0.0245
470,fin,pol,44.78,18,12,0.158832755,22646,1555,14.563344051446943,0.223329008,0.433011739,0.2344908971669842,1.0,0.4058,0.4641,0.2966,0.499,0.0745,0.2235,0.0612
471,fin,nld,43.37,22,8,0.171522266,19452,1555,12.509324758842444,0.133302703,0.433011739,0.4790714973446182,1.0,0.5148,0.5372,0.2402,0.0111,0.0919,0.1309,0.0754
472,fin,por,45.26,15,15,0.180409676,19763,1555,12.709324758842444,0.095460698,0.433011739,0.6076864641213487,1.0,0.3819,0.4563,0.2196,0.499,0.1571,0.3179,0.1275
473,fin,lat,30.26,26,4,0.018867925,17140,1555,11.02250803858521,0.158874645,0.433011739,0.4008078961906041,1.0,0.4559,0.462,0.1085,0.499,0.1336,0.4084,0.1088
474,fin,fra,45.13,16,14,0.1977092339999999,16032,1555,10.309967845659164,0.118520741,0.433011739,0.5274934810326573,1.0,0.4495,0.5296,0.8305,0.3913,0.1165,0.5176,0.0952
475,fin,deu,46.68,10,20,0.172567844,14613,1555,9.39742765273312,0.187631727,0.433011739,0.3211286297306338,1.0,0.4442,0.448,0.7957,0.3914,0.0976,0.478,0.08
476,fin,hin,30.75,25,5,0.127608003,14963,1555,9.62250803858521,0.060393443,0.433011739,0.7405067307400819,1.0,0.5104,0.5326,0.7976,0.6658,0.2859,0.4344,0.2248
477,fin,cat,43.52,21,9,0.2182881039999999,14832,1555,9.538263665594856,0.074013319,0.433011739,0.6873623399778026,1.0,0.3967,0.4921,0.181,0.6651,0.145,0.3037,0.118
478,fin,ita,45.69,14,16,0.178746257,13685,1555,8.80064308681672,0.102554534,0.433011739,0.5824130666868985,1.0,0.465,0.5185,0.2172,0.499,0.1272,0.4803,0.1038
479,fin,eng,48.73,5,25,0.193051661,14545,1555,9.353697749196142,0.0961556319999999,0.433011739,0.6051868879007872,1.0,0.4519,0.5424,0.0,0.8267,0.0991,0.4898,0.0812
480,fin,bul,46.33,12,18,0.155410865,10022,1555,6.445016077170418,0.201446082,0.433011739,0.2859887572506159,1.0,0.3511,0.3625,0.3744,0.499,0.1189,0.3988,0.0971
481,fin,slv,45.76,13,17,0.1939071339999999,9290,1555,5.97427652733119,0.237767323,0.433011739,0.2033096080888712,1.0,0.3652,0.4714,0.225,0.6656,0.1079,0.4937,0.0883
482,fin,slk,43.56,20,10,0.148281926,9543,1555,6.136977491961415,0.261917468,0.433011739,0.1561246920509825,1.0,0.4044,0.4101,0.4134,0.5103,0.0923,0.4718,0.0757
483,fin,ron,43.58,19,11,0.183071147,8795,1555,5.655948553054662,0.167303215,0.433011739,0.3765404465007584,1.0,0.4217,0.4381,0.3356,0.6655,0.1021,0.4919,0.0836
484,fin,hrv,47.21,8,22,0.173280738,7832,1555,5.036655948553054,0.216688845,0.433011739,0.2495776138045938,1.0,0.467,0.4789,0.4247,0.4997,0.1119,0.136,0.0916
485,fin,ara,26.4,27,3,0.10047051,6984,1555,4.491318327974277,0.1033986809999999,0.433011739,0.5794413396981587,1.0,0.5482,0.561,0.4887,0.5611,1.0,0.4924,0.1717
486,fin,lav,55.96,2,28,0.171902476,6475,1555,4.163987138263666,0.268650981,0.433011739,0.1440777542137231,1.0,0.3499,0.3851,0.0,0.5506,0.0442,0.0668,0.0365
487,fin,heb,25.3,28,2,0.15013545,5725,1555,3.681672025723473,0.117344567,0.433011739,0.5314464354420632,1.0,0.3448,0.4993,0.7798,0.6655,0.1898,0.3865,0.1529
488,fin,ukr,46.56,11,19,0.156979231,5090,1555,3.273311897106109,0.31926283,0.433011739,0.0690073164964103,1.0,0.3015,0.3605,0.309,0.499,0.0922,0.3793,0.0756
489,fin,ind,35.31,24,6,0.1680528489999999,5036,1555,3.2385852090032152,0.197096308,0.433011739,0.2968338032539756,1.0,0.4349,0.4854,0.813,0.6657,0.5231,0.0421,0.3776
490,fin,dan,48.68,6,24,0.166817166,4947,1555,3.1813504823151124,0.203165045,0.433011739,0.2817586010554727,1.0,0.4472,0.5208,0.3105,0.5616,0.0708,0.5031,0.0582
491,fin,swe,49.96,4,26,0.158167387,4807,1555,3.0913183279742764,0.193727962,0.433011739,0.3053705630948995,1.0,0.4742,0.5262,0.2818,0.3911,0.0347,0.3063,0.0286
492,fin,zho,37.0,23,7,0.150705765,4497,1555,2.891961414790997,0.178585916,0.433011739,0.3452415322776843,1.0,0.5554,0.6374,0.8294,0.6658,1.0,0.2564,0.2377
493,bul,ces,75.85,1,29,0.157593488,114304,1116,102.42293906810036,0.091965586,0.379928771,0.5744729331125719,0.6667,0.4106,0.4469,0.1554,0.0045,0.0523,0.082,0.0432
494,bul,rus,71.42,6,24,0.442444671,55398,1116,49.63978494623656,0.123916395,0.379928771,0.4540645062852003,0.5804,0.381,0.4268,0.3744,0.0101,0.1796,0.1181,0.145
495,bul,nor,66.92,15,15,0.15689392,34170,1116,30.618279569892472,0.106159434,0.379928771,0.5192365347533118,0.8831,0.3898,0.4345,0.0881,0.7041,0.1054,0.295,0.0863
496,bul,spa,70.47,7,23,0.158293055,31546,1116,28.26702508960573,0.0791871859999999,0.379928771,0.6265887642001022,0.9248,0.2948,0.2985,0.409,0.4991,0.1089,0.3049,0.0891
497,bul,kor,16.97,29,1,0.14913508,30426,1116,27.26344086021505,0.294432976,0.379928771,0.0506390027670555,1.0,0.5371,0.523,0.3744,0.4992,0.4068,0.4232,0.3077
498,bul,est,53.3,22,8,0.157021114,23460,1116,21.021505376344088,0.221928097,0.379928771,0.1729471913931529,0.9744,0.4294,0.4363,0.2945,0.3215,0.0902,0.3803,0.0733
499,bul,pol,69.42,9,21,0.141821419,22646,1116,20.2921146953405,0.223329008,0.379928771,0.1698939193484291,0.631,0.3751,0.4105,0.0778,0.0098,0.0528,0.3131,0.0436
500,bul,nld,64.72,19,11,0.15689392,19452,1116,17.43010752688172,0.133302703,0.379928771,0.4213796832678002,0.9131,0.4536,0.4951,0.1342,0.4986,0.0886,0.3402,0.0727
501,bul,por,70.18,8,22,0.158038667,19763,1116,17.70878136200717,0.095460698,0.379928771,0.5606123956085541,0.9214,0.3512,0.4052,0.1548,0.0157,0.119,0.1133,0.0972
502,bul,lat,44.96,24,6,6.36e-05,17140,1116,15.3584229390681,0.158874645,0.379928771,0.3385266670375308,0.8831,0.3833,0.4167,0.2658,0.0049,0.0521,0.358,0.0429
503,bul,fra,69.07,11,19,0.157657085,16032,1116,14.365591397849462,0.118520741,0.379928771,0.4734057002059204,0.9248,0.5054,0.5511,0.8595,0.6071,0.0927,0.3013,0.076
504,bul,deu,65.58,17,13,0.158165861,14613,1116,13.094086021505376,0.187631727,0.379928771,0.2561774220929253,0.8934,0.3394,0.3821,0.8309,0.6073,0.0566,0.1873,0.0467
505,bul,hin,29.01,28,2,0.1330450269999999,14963,1116,13.407706093189963,0.060393443,0.379928771,0.7073484340700095,0.9014,0.4485,0.4817,0.8325,0.4994,0.2548,0.0976,0.202
506,bul,cat,68.97,12,18,0.157211905,14832,1116,13.290322580645162,0.074013319,0.379928771,0.648333499962735,0.9176,0.3943,0.457,0.1934,0.4986,0.0886,0.132,0.0728
507,bul,ita,71.8,5,25,0.156766726,13685,1116,12.262544802867383,0.102554534,0.379928771,0.5330008181074961,0.9131,0.3662,0.4189,0.1571,0.0159,0.0502,0.2541,0.0413
508,bul,eng,68.71,13,17,0.156703129,14545,1116,13.0331541218638,0.0961556319999999,0.379928771,0.5578766738619433,0.9131,0.4442,0.5075,0.3744,0.7522,0.1095,0.1992,0.0896
509,bul,fin,49.49,23,7,0.156766726,13581,1116,12.169354838709678,0.302519355,0.379928771,0.041512913688175,1.0,0.3511,0.3625,0.3744,0.499,0.1189,0.3988,0.0971
510,bul,slv,72.22,4,26,0.153586874,9290,1116,8.324372759856631,0.237767323,0.379928771,0.140010082399631,0.4788,0.3624,0.4433,0.1493,0.4992,0.0435,0.1956,0.0359
511,bul,slk,69.19,10,20,0.144238107,9543,1116,8.551075268817204,0.261917468,0.379928771,0.0964812331384171,0.631,0.2395,0.2275,0.1698,0.2089,0.0376,0.2487,0.031
512,bul,ron,73.02,2,28,0.157021114,8795,1116,7.880824372759856,0.167303215,0.379928771,0.313203465679976,0.9078,0.3463,0.3404,0.0387,0.4991,0.0171,0.1923,0.0141
513,bul,hrv,72.42,3,27,0.155113203,7832,1116,7.017921146953405,0.216688845,0.379928771,0.1846071054868492,0.5765,0.3997,0.3702,0.0503,0.0245,0.0342,0.3139,0.0283
514,bul,ara,41.71,26,4,0.1054439069999999,6984,1116,6.258064516129032,0.1033986809999999,0.379928771,0.5297615382266375,1.0,0.5195,0.5343,0.4023,0.2897,1.0,0.1932,0.0979
515,bul,lav,65.34,18,12,0.1535232769999999,6475,1116,5.801971326164875,0.268650981,0.379928771,0.0857852494056047,0.6875,0.465,0.4602,0.3744,0.3215,0.0748,0.4304,0.0616
516,bul,heb,40.84,27,3,0.153777665,5725,1116,5.129928315412187,0.117344567,0.379928771,0.4776753480830625,1.0,0.3462,0.4367,0.818,0.4991,0.081,0.0519,0.0665
517,bul,ukr,68.13,14,16,0.310862376,5090,1116,4.560931899641577,0.31926283,0.379928771,0.0254967902515171,0.631,0.3607,0.4007,0.0653,0.0118,0.0268,0.0361,0.0222
518,bul,ind,56.67,21,9,0.156130756,5036,1116,4.512544802867383,0.197096308,0.379928771,0.2315806422954218,1.0,0.4489,0.463,0.4387,0.4993,0.5066,0.3709,0.3682
519,bul,dan,66.15,16,14,0.153396082,4947,1116,4.432795698924731,0.203165045,0.379928771,0.2164621308921012,0.8934,0.4598,0.4967,0.2966,0.3797,0.0853,0.223,0.07
520,bul,swe,64.11,20,10,0.137624014,4807,1116,4.307347670250896,0.193727962,0.379928771,0.2401921234324127,0.8934,0.4614,0.5143,0.0926,0.6068,0.0949,0.1276,0.0778
521,bul,zho,41.84,25,5,0.1305647419999999,4497,1116,4.029569892473118,0.178585916,0.379928771,0.2808458944428199,1.0,0.4285,0.5135,0.8586,0.4994,1.0,0.355,0.2756
522,slv,ces,68.04,1,29,0.308193591,114304,1898,60.22339304531086,0.091965586,0.321766562,0.5100607643158581,0.631,0.3048,0.3427,0.0061,0.4992,0.0201,0.1261,0.0167
523,slv,rus,60.68,6,24,0.0890752119999999,55398,1898,29.18756585879873,0.123916395,0.321766562,0.3780863705335823,0.5319,0.4352,0.4706,0.225,0.4992,0.2038,0.2972,0.1637
524,slv,nor,56.5,8,22,0.161464387,34170,1898,18.003161222339305,0.106159434,0.321766562,0.4489980023440247,0.8718,0.4285,0.5091,0.0612,0.5636,0.078,0.4025,0.0641
525,slv,spa,54.74,14,16,0.148140462,31546,1898,16.620653319283456,0.0791871859999999,0.321766562,0.5683631711590974,0.9176,0.4395,0.5115,0.4682,0.6656,0.0717,0.127,0.059
526,slv,kor,16.5,29,1,0.083513199,30426,1898,16.030558482613277,0.294432976,0.321766562,0.0072162472340334,1.0,0.6511,0.6586,0.225,0.6658,0.4283,0.4128,0.3214
527,slv,est,51.73,20,10,0.11439482,23460,1898,12.360379346680716,0.221928097,0.321766562,0.0962750981322369,0.9766,0.3661,0.4577,0.3124,0.3074,0.0785,0.4817,0.066
528,slv,pol,58.75,7,23,0.179935248,22646,1898,11.931506849315069,0.223329008,0.321766562,0.0935922325409781,0.5903,0.3488,0.485,0.0715,0.4991,0.0341,0.4324,0.0281
529,slv,nld,52.57,18,12,0.149925286,19452,1898,10.24868282402529,0.133302703,0.321766562,0.3430633614308395,0.9047,0.3855,0.4988,0.0152,0.6653,0.0477,0.4628,0.0394
530,slv,por,52.93,17,13,0.137223975,19763,1898,10.412539515279242,0.095460698,0.321766562,0.4946634185691856,0.9139,0.3731,0.4242,0.0054,0.4993,0.0789,0.2917,0.0649
531,slv,lat,41.17,24,6,0.074298522,17140,1898,9.030558482613277,0.158874645,0.321766562,0.256281494724265,0.8718,0.4172,0.4375,0.1165,0.4992,0.0259,0.3607,0.0214
532,slv,fra,54.02,15,15,0.147766894,16032,1898,8.446786090621707,0.118520741,0.321766562,0.398989465324629,0.9176,0.5117,0.5642,0.8412,0.7312,0.0492,0.1227,0.0406
533,slv,deu,55.1,12,18,0.132741159,14613,1898,7.6991570073761855,0.187631727,0.321766562,0.1737806184039699,0.8831,0.4298,0.4916,0.8087,0.3914,0.0159,0.0582,0.0131
534,slv,hin,30.78,27,3,0.07807571,14963,1898,7.883561643835616,0.060393443,0.321766562,0.6598420983791251,0.8919,0.3985,0.4667,0.8105,0.0048,0.2962,0.1304,0.2322
535,slv,cat,53.03,16,14,0.1412087,14832,1898,7.8145416227608,0.074013319,0.321766562,0.5928664513092208,0.9097,0.3943,0.4106,0.044,0.017,0.0514,0.3033,0.0425
536,slv,ita,55.92,9,21,0.1763655989999999,13685,1898,7.210221285563751,0.102554534,0.321766562,0.4641377999779357,0.9047,0.4156,0.4613,0.0078,0.4993,0.0197,0.1191,0.0163
537,slv,eng,55.85,10,20,0.148431014,14545,1898,7.663329820864067,0.0961556319999999,0.321766562,0.4916300846559093,0.9047,0.4348,0.534,0.225,0.6402,0.0678,0.0283,0.0559
538,slv,fin,47.84,22,8,0.128507388,13581,1898,7.155426765015807,0.302519355,0.321766562,0.0035781093907703,1.0,0.3652,0.4714,0.225,0.6656,0.1079,0.4937,0.0883
539,slv,bul,62.25,4,26,0.083388677,10022,1898,5.280295047418335,0.201446082,0.321766562,0.1398290126977033,0.4788,0.3624,0.4433,0.1493,0.4992,0.0435,0.1956,0.0359
540,slv,slk,63.35,3,27,0.235555371,9543,1898,5.027924130663857,0.261917468,0.321766562,0.0345965936319616,0.5903,0.361,0.4367,0.2297,0.3265,0.0197,0.1298,0.0163
541,slv,ron,55.03,13,17,0.1264320109999999,8795,1898,4.633825079030559,0.167303215,0.321766562,0.2304459404081643,0.8989,0.4583,0.4938,0.1106,0.005,0.0362,0.0056,0.0299
542,slv,hrv,65.51,2,28,0.374647186,7832,1898,4.1264488935721815,0.216688845,0.321766562,0.1066447391729252,0.359,0.4479,0.5177,0.1997,0.4997,0.0099,0.4322,0.0082
543,slv,ara,33.07,26,4,0.046280923,6984,1898,3.679662802950474,0.1033986809999999,0.321766562,0.4605700563873497,1.0,0.6053,0.6062,0.4044,0.3412,1.0,0.0043,0.1317
544,slv,lav,52.31,19,11,0.126348996,6475,1898,3.4114857744994733,0.268650981,0.321766562,0.0272497205112233,0.6545,0.3567,0.3826,0.225,0.2984,0.0672,0.5108,0.0554
545,slv,heb,30.12,28,2,0.0811887759999999,5725,1898,3.0163329820864067,0.117344567,0.321766562,0.4036206935260771,1.0,0.4266,0.5345,0.7939,0.0043,0.1209,0.2251,0.0988
546,slv,ukr,61.72,5,25,0.087290387,5090,1898,2.6817702845100104,0.31926283,0.321766562,6.054717151393151e-05,0.5903,0.3026,0.3558,0.084,0.4992,0.0378,0.226,0.0312
547,slv,ind,42.99,23,7,0.098414411,5036,1898,2.6533192834562698,0.197096308,0.321766562,0.1501218363367819,1.0,0.4642,0.5658,0.588,0.0035,0.5483,0.4786,0.3914
548,slv,dan,50.87,21,9,0.111157231,4947,1898,2.6064278187565857,0.203165045,0.321766562,0.1358622077663447,0.8831,0.4235,0.4474,0.2437,0.2943,0.0515,0.0314,0.0424
549,slv,swe,55.79,11,19,0.0981653659999999,4807,1898,2.5326659641728133,0.193727962,0.321766562,0.1583434172291881,0.8831,0.4882,0.5722,0.0567,0.731,0.0757,0.3029,0.0623
550,slv,zho,35.54,25,5,0.077951187,4497,1898,2.369336143308746,0.178585916,0.321766562,0.1980098590638468,1.0,0.5141,0.597,0.8402,0.0067,1.0,0.4437,0.2921
551,slk,ces,87.98,1,29,0.485108996,114304,1061,107.73232799245994,0.091965586,0.464307645,0.6430911350608838,0.2677,0.4066,0.4495,0.2338,0.2088,0.0153,0.1781,0.0126
552,slk,rus,73.86,4,26,0.15950261,55398,1061,52.21300659754948,0.123916395,0.464307645,0.5374587111246487,0.5319,0.4111,0.4523,0.4134,0.2093,0.1843,0.3265,0.1487
553,slk,nor,57.41,19,11,0.196806877,34170,1061,32.205466540999055,0.106159434,0.464307645,0.5949958042115601,0.8718,0.3124,0.37,0.1941,0.5733,0.0696,0.3598,0.0573
554,slk,spa,61.35,10,20,0.2200644769999999,31546,1061,29.732327992459943,0.0791871859999999,0.464307645,0.6879890276670428,0.9176,0.3608,0.3551,0.2462,0.4802,0.0904,0.1483,0.0742
555,slk,kor,19.86,29,1,0.15128953,30426,1061,28.676720075400567,0.294432976,0.464307645,0.1338583840773104,1.0,0.4589,0.4599,0.4134,0.5105,0.4085,0.4717,0.3089
556,slk,est,57.16,20,10,0.189361375,23460,1061,22.11121583411876,0.221928097,0.464307645,0.2725086381689973,0.9766,0.393,0.4024,0.1292,0.1252,0.0625,0.4573,0.0523
557,slk,pol,73.28,5,25,0.257291986,22646,1061,21.344015080113103,0.223329008,0.464307645,0.2693676380455534,0.4097,0.3936,0.4273,0.1894,0.209,0.0183,0.4743,0.0151
558,slk,nld,60.48,12,18,0.195809027,19452,1061,18.333647502356268,0.133302703,0.464307645,0.5082264771877633,0.9047,0.3868,0.4664,0.2198,0.5102,0.0525,0.4762,0.0433
559,slk,por,59.71,14,16,0.2093951489999999,19763,1061,18.626767200754006,0.095460698,0.464307645,0.6310746238240643,0.9139,0.367,0.4415,0.2333,0.21,0.0963,0.3172,0.079
560,slk,lat,45.06,24,6,0.035769113,17140,1061,16.154571159283694,0.158874645,0.464307645,0.4327332302949891,0.8718,0.4051,0.4478,0.3188,0.2091,0.0444,0.4404,0.0366
561,slk,fra,59.62,16,14,0.232038686,16032,1061,15.110273327049953,0.118520741,0.464307645,0.5546326261838536,0.9176,0.4698,0.5256,0.6931,0.5899,0.062,0.1518,0.0511
562,slk,deu,59.76,13,17,0.1858305189999999,14613,1061,13.772855796418472,0.187631727,0.464307645,0.3550839563029296,0.8831,0.2754,0.327,0.6658,0.4768,0.0232,0.0863,0.0192
563,slk,hin,31.58,28,2,0.136321768,14963,1061,14.10273327049953,0.060393443,0.464307645,0.7567746539887527,0.8919,0.4052,0.4389,0.6673,0.3266,0.2819,0.1609,0.2219
564,slk,cat,60.8,11,19,0.198111759,14832,1061,13.979264844486334,0.074013319,0.464307645,0.7065986546867244,0.9097,0.3685,0.4479,0.261,0.3265,0.0705,0.3182,0.058
565,slk,ita,64.53,9,21,0.207936752,13685,1061,12.898209236569274,0.102554534,0.464307645,0.6070338093364069,0.9047,0.3873,0.4554,0.2349,0.2101,0.0387,0.0206,0.0319
